ID,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1803,12200,45095,64736,DebtCon,Other,9,0,0,249.6737711,0,18,31.63530262
1804,12200,70722,81760,DebtCon,Other,0,0,0,219.7852728,3,26,30.27700538
1805,12200,199232,229929,HomeImp,ProfExe,11,0,0,223.4381168,0,21,31.3702723
1806,12200,82904,125057,DebtCon,Office,8,0,0,131.6590526,1,21,37.27313999
1807,12200,61302,90873,DebtCon,Other,2,0,0,35.97354161,1,4,39.97361316
1808,12200,27118,87982,HomeImp,ProfExe,19,0,0,232.2369961,0,11,25.2354388
1809,12200,53242,70400,DebtCon,Other,14,0,0,169.9306635,0,18,34.62942766
1810,12200,57112,76050,DebtCon,Other,1,0,0,235.2292688,0,9,35.11318533
1811,12200,90154,110479,DebtCon,ProfExe,9,0,0,196.9264059,2,37,43.1890315
1812,12200,86775,111572,DebtCon,ProfExe,0,1,1,138.6100805,1,33,34.35180836
1813,12300,79838,85209,DebtCon,ProfExe,8,0,0,173.8386239,0,11,37.8244708
1814,12300,114035,137208,DebtCon,ProfExe,15,,1,173.7143227,0,33,32.05607229
1815,12300,89333,106107,HomeImp,Other,19,0,0,120.2578861,3,24,28.77470213
1816,12300,24552,48278,DebtCon,Other,0,0,0,171.0751046,0,16,29.29955094
1817,12300,61253,85825,DebtCon,Sales,5,0,0,130.026259,0,34,27.20337824
1818,12300,152107,179793,DebtCon,ProfExe,7,,1,212.7829956,3,25,43.13409505
1819,12300,48866,73023,HomeImp,Office,11,3,1,251.629062,1,29,32.87687074
1820,12300,48238,66603,HomeImp,Office,6,0,1,80.38898294,1,11,40.01910455
1821,12300,112373,136202,DebtCon,ProfExe,16,,1,179.8829733,0,32,30.48826811
1822,12300,69499,104045,DebtCon,Other,8,0,0,219.0904891,0,20,18.58475695
1823,12300,60200,77079,HomeImp,Office,13,0,0,242.2441382,1,32,45.39416855
1824,12300,,50530,HomeImp,Mgr,5,,,163.54096,,9,20.02628441
1825,12300,78000,101200,HomeImp,Other,0.4,0,0,145.0666667,1,19,
1826,12300,50230,70000,DebtCon,Sales,1,0,,184.3666667,2,20,
1827,12300,49800,64000,DebtCon,ProfExe,23,0,2,232.3333333,3,17,
1828,12300,77000,94000,DebtCon,Mgr,41,,4,212.8666667,4,17,
1829,12300,114457,144284,DebtCon,ProfExe,1,0,0,252.6592531,0,45,32.4971451
1830,12300,52622,64407,DebtCon,Other,0,0,0,191.0774254,1,13,26.20306729
1831,12300,152274,177940,HomeImp,Office,4,0,0,196.8767577,0,56,33.72276915
1832,12300,27859,48393,HomeImp,Other,10,0,0,82.76016033,0,3,34.38536707
1833,12300,90006,121122,DebtCon,Office,9,0,0,133.4975408,1,21,36.91048167
1834,12300,159798,177853,DebtCon,ProfExe,6,,0,206.8170726,4,25,41.42504139
1835,12300,81590,90050,DebtCon,Mgr,6,0,0,136.7467587,1,26,41.73267582
1836,12300,35651,59795,HomeImp,Other,22,0,0,118.6530642,0,23,40.66298165
1837,12300,50441,56656,DebtCon,Office,1,0,0,186.4510167,0,21,35.45260742
1838,12300,33061,46277,DebtCon,Other,8,,1,154.8992783,7,28,39.70178286
1839,12300,102908,124217,HomeImp,ProfExe,9,0,0,159.9940264,2,31,27.7074439
1840,12300,141020,157511,HomeImp,ProfExe,4,0,1,403.7489298,0,43,29.58318425
1841,12300,92573,119325,DebtCon,ProfExe,2,1,2,157.6206429,0,33,34.77510251
1842,12300,73099,84250,DebtCon,ProfExe,4,,,,,,40.22228314
1843,12300,11300,39000,,Other,,5,1,170.4333333,3,21,
1844,12300,68024,78800,DebtCon,Sales,7,0,0,125.5040514,0,35,29.29334435
1845,12300,64265,90956,DebtCon,Other,10,0,1,233.1561248,0,32,32.90882386
1846,12400,132894,198168,HomeImp,Office,0,0,1,355.1639113,0,16,40.54029537
1847,12400,31303,57444,,Other,29,0,0,246.7168274,0,18,20.20590752
1848,12400,80510,97548,HomeImp,ProfExe,1,0,0,74.40426333,1,19,36.45734993
1849,12400,137927,160566,HomeImp,ProfExe,6,0,1,436.7517799,0,42,29.27255681
1850,12400,45604,65501,DebtCon,Other,9,0,1,70.33753056,1,24,35.21218126
1851,12400,26768,52411,HomeImp,Other,0,0,0,253.3180433,0,11,38.82102132
1852,12400,203902,234454,HomeImp,ProfExe,9,0,0,213.4554475,0,22,33.64852105
1853,12400,16375,36672,DebtCon,Mgr,8,0,0,120.674928,0,11,24.08943715
1854,12400,49264,57923,DebtCon,Other,0,0,0,182.0010415,2,13,27.00877688
1855,12400,36034,62953,DebtCon,ProfExe,9,0,0,262.0793453,0,16,21.34522735
1856,12400,,69350,,,0,0,0,,0,0,2.365195413
1857,12400,94000,112000,DebtCon,Mgr,4,0,0,,0,0,
1858,12400,115902,146813,DebtCon,ProfExe,1,0,0,288.4676266,0,45,33.05428433
1859,12400,115004,144760,DebtCon,ProfExe,2,0,0,279.5221733,1,46,35.61473143
1860,12400,57105,74582,DebtCon,Other,12,0,0,134.0317679,0,20,36.92573641
1861,12400,34055,40739,DebtCon,Other,9,,0,147.012827,6,29,39.93094736
1862,12400,50573,84008,DebtCon,Other,15,1,0,76.04208693,0,7,41.02796675
1863,12400,,65317,HomeImp,Other,,0,0,349.2796108,0,6,35.71441843
1864,12400,25805,31414,DebtCon,Other,2,,,,,,38.2372256
1865,12400,24769,87665,HomeImp,ProfExe,21,0,0,238.3827694,0,11,25.33220131
1866,12400,83018,96637,DebtCon,Other,2,0,0,95.90213133,2,32,41.24477919
1867,12500,93538,118369,DebtCon,ProfExe,0,0,1,132.8237118,0,33,34.83386481
1868,12500,37562,57081,HomeImp,Other,22,0,1,129.486844,0,23,39.08300244
1869,12500,69117,101503,HomeImp,ProfExe,13,0,7,145.9530178,0,36,36.75998466
1870,12500,157312,181050,DebtCon,ProfExe,7,,0,209.7067368,4,25,40.90561976
1871,12500,10035,61897,HomeImp,Other,6,1,1,368.7377963,0,21,14.73359483
1872,12500,83276,129116,DebtCon,Office,7,0,0,138.687955,0,22,39.58996183
1873,12500,57294,66615,DebtCon,Other,3,0,1,321.3875868,0,9,31.38089909
1874,12500,101047,118913,HomeImp,Office,2,0,0,156.6054917,1,22,35.89928784
1875,12500,56960,69014,DebtCon,Other,4,0,0,307.636664,0,10,30.36248382
1876,12500,83924,100114,HomeImp,ProfExe,0,0,0,71.30419761,1,20,34.71276881
1877,12500,79900,94660,DebtCon,Mgr,19,0,0,252.3496982,10,24,35.80049203
1878,12500,,52026,HomeImp,Mgr,6,,,173.7172393,,8,21.6211951
1879,12500,41000,64680,DebtCon,Other,2,0,0,70.9,3,30,
1880,12500,41301,60000,DebtCon,Other,2,0,0,77.23333333,0,12,
1881,12500,55000,75393,DebtCon,Other,0.75,0,1,113.0333333,1,16,
1882,12500,77100,90550,HomeImp,Office,,0,0,173.4666667,1,26,
1883,12500,71582,93400,DebtCon,Other,6,3,0,74.06666667,1,21,
1884,12500,53060,67500,DebtCon,Office,16,0,5,183.6333333,0,15,
1885,12500,69192,105300,DebtCon,Mgr,4,0,0,282.0333333,1,23,
1886,12500,62000,102600,HomeImp,Other,10,2,6,226.4333333,4,42,
1887,12500,50097,73846,DebtCon,Other,1,0,0,267.8654583,0,20,29.15960949
1888,12500,77792,100812,DebtCon,ProfExe,10,2,0,182.9569956,1,29,27.38587324
1889,12500,53354,79893,HomeImp,Office,10,2,0,249.4359543,1,29,35.02088579
1890,12500,66163,83727,DebtCon,Office,4,1,2,176.9352475,3,30,36.77463995
1891,12500,81865,101048,DebtCon,Other,1,0,0,147.4022274,0,23,38.85516272
1892,12500,17659,31843,DebtCon,Office,7,0,1,107.7410948,0,16,19.30085445
1893,12500,55228,66569,DebtCon,Mgr,3,0,0,198.8151672,1,17,27.99687276
1894,12500,77937,89710,DebtCon,Mgr,19,0,0,223.5874152,10,24,35.95199865
1895,12500,26286,36002,DebtCon,Other,2,,,,,,38.43868186
1896,12500,,39200,HomeImp,Other,0,0,0,309.4,1,9,
1897,12500,56791,72974,HomeImp,Other,29,0,3,182.0664052,0,24,35.69162282
1898,12500,,,,,,,,,,,27.35264423
1899,12600,71370,90316,HomeImp,Office,26,0,0,162.3574415,2,14,39.8754838
1900,12600,84933,110253,DebtCon,ProfExe,8,0,0,192.4226063,1,37,40.84507779
1901,12600,80612,93802,DebtCon,Mgr,5,0,0,141.6131456,2,26,40.74903888
1902,12600,68800,86000,DebtCon,Mgr,3,2,1,202.8666667,8,26,
1903,12600,41169.82,57000,DebtCon,Other,5.5,1,0,98.43333333,10,18,
1904,12600,83921,90876,DebtCon,Other,3,0,0,106.9373967,1,32,41.47300108
1905,12600,45633,77578,DebtCon,ProfExe,19,0,0,209.7255196,0,15,23.91561488
1906,12600,103946,113900,DebtCon,Other,17,0,2,194.3599393,1,16,36.41457282
1907,12600,125688,198602,HomeImp,Office,0,0,1,344.7479335,0,16,39.48382007
1908,12600,86785,110400,DebtCon,Other,0.7,1,,89.06666667,2,27,
1909,12600,72854,86209,,ProfExe,2,0,0,118.0696474,0,14,36.05148718
1910,12600,67860,103426,DebtCon,Other,9,0,0,202.1526339,0,20,18.34752939
1911,12600,103960,127384,DebtCon,,2,0,0,129.0154994,0,25,34.47945476
1912,12600,32742,41299,DebtCon,Other,10,,1,170.4071064,7,29,37.80266959
1913,12600,25000,37882,HomeImp,Other,8.8,0,0,87.2,2,12,
1914,12600,48983,65000,DebtCon,Other,5,1,0,58.7,7,23,
1915,12600,62493,77141,,Other,13,0,0,266.3331014,0,26,27.0078722
1916,12600,55415,74307,HomeImp,Other,29,1,2,198.8467209,0,23,36.83774105
1917,12600,58247,72189,HomeImp,Other,30,0,3,198.243176,0,23,35.79425984
1918,12600,100590,138649,HomeImp,ProfExe,14,0,0,138.1647046,4,22,34.5987274
1919,12600,85335,97094,DebtCon,Other,2,0,0,116.086609,1,32,40.84524619
1920,12600,83552,107186,HomeImp,Other,21,0,0,128.6602454,4,24,28.72301763
1921,12600,37699,59874,HomeImp,Other,22,0,0,114.2359516,0,23,38.68267604
1922,12600,76002,94236,DebtCon,Other,11,0,0,164.7623042,5,21,39.52570494
1923,12600,49986,67896,DebtCon,Mgr,3,0,0,190.1599072,1,17,29.26631718
1924,12700,204038,230920,HomeImp,ProfExe,10,0,0,242.9128934,0,22,29.80162732
1925,12700,79448,91004,DebtCon,Mgr,20,0,0,227.5073902,10,23,34.46430215
1926,12700,149272,176467,HomeImp,Office,7,0,0,191.9044636,1,55,33.90232001
1927,12700,29471,48362,HomeImp,Other,9,0,0,79.90287141,0,4,36.0206079
1928,12700,72760,83604,DebtCon,Office,6,2,3,189.9194249,3,29,37.36856046
1929,12700,,41396,HomeImp,Other,0,0,0,302.8700505,1,8,27.98946659
1930,12700,79383,107590,DebtCon,Other,5,0,0,78.29927353,2,14,33.5811165
1931,12700,30428,47387,DebtCon,ProfExe,2,0,0,164.4900213,0,36,38.8741586
1932,12700,103034,124116,DebtCon,,2,0,0,137.4386924,0,25,31.60310093
1933,12700,58293,82594,DebtCon,Office,13,0,0,105.050415,0,23,36.70044554
1934,12700,30061,58714,,Other,29,0,0,230.8801537,0,19,20.6379176
1935,12700,27459,38577,HomeImp,Mgr,16,0,0,72.32957204,0,9,31.60566546
1936,12700,77068,98436,HomeImp,ProfExe,7,0,1,148.2880996,0,34,33.46369747
1937,12700,130867,201245,HomeImp,Office,0,0,1,340.7953444,0,15,40.16882702
1938,12700,61840,73541,DebtCon,ProfExe,1,0,0,157.8924467,2,35,41.65169171
1939,12700,79898,101989,DebtCon,ProfExe,9,2,0,214.9964598,1,29,29.30607111
1940,12700,105293,121416,,Office,14,0,0,250.0188805,0,16,35.28716643
1941,12700,60122,93741,DebtCon,Other,0,0,0,38.33492385,1,3,42.10934773
1942,12700,72164,104220,DebtCon,Office,10,0,0,165.4307821,0,13,37.53996336
1943,12700,48139,64842,DebtCon,Other,0,1,0,192.4791522,2,13,26.54684008
1944,12700,9038,65969,HomeImp,Other,7,1,1,346.5801028,0,22,13.34721268
1945,12700,59440,88690,DebtCon,Other,0,0,0,129.1526151,3,11,37.83827353
1946,12700,53199,82567,HomeImp,Other,3,0,1,185.3250354,0,13,27.39038041
1947,12700,58606,83010,DebtCon,Other,1,0,0,125.3258854,3,11,35.99961072
1948,12700,159661,183244,DebtCon,ProfExe,7,,1,210.1152209,4,26,43.76819178
1949,12700,107653,129752,HomeImp,ProfExe,8,0,0,181.0272753,2,32,29.46672103
1950,12700,37346,53511,HomeImp,Other,23,0,0,136.9569407,0,22,39.43166373
1951,12800,99160,114619,HomeImp,Office,2,0,0,142.2125619,0,22,35.94987705
1952,12800,66293,92423,HomeImp,Office,27,0,0,169.7238883,1,14,41.23216256
1953,12800,117391,210072,HomeImp,ProfExe,1,0,0,136.6209694,1,14,27.12488931
1954,12800,54546,62906,DebtCon,Mgr,3,0,0,175.5198745,1,16,28.64818571
1955,12800,49349,70078,DebtCon,Other,9,0,0,240.9080591,0,17,31.75405395
1956,12800,56516,78392,HomeImp,Other,0,0,1,195.7233219,0,13,27.33744139
1957,12800,40932,72172,DebtCon,Other,20,0,0,162.0440104,0,16,37.51836575
1958,12800,100241,113073,DebtCon,Other,17,0,1,197.2736792,1,15,39.46758845
1959,12800,73624,103213,DebtCon,Other,10,0,0,201.6508442,0,20,19.55727283
1960,12800,,,,,,,,,,,25.13244854
1961,12800,,,,,,,,,,,24.65967048
1962,12800,206527,227737,HomeImp,ProfExe,11,0,0,225.2013256,0,22,31.12184071
1963,12800,54151,83828,DebtCon,Other,13,0,0,132.1602699,0,16,23.47742628
1964,12800,81030,100333,DebtCon,Mgr,11,0,1,80.14894304,4,29,42.31937039
1965,12800,67867,78660,DebtCon,Other,3,,,159.8014934,,34,30.01090961
1966,12800,48437,65311,DebtCon,Other,0,1,0,260.5552362,0,21,29.51628985
1967,12800,51800,68000,HomeImp,ProfExe,6,,,,,,
1968,12800,111000,124500,DebtCon,Sales,7,1,0,203.9,2,40,
1969,12800,76783,95007,DebtCon,Mgr,6,0,0,140.9720223,2,26,42.15361693
1970,12800,58592,87002,DebtCon,Office,13,0,0,139.5308428,0,24,37.53107709
1971,12800,11986,48309,HomeImp,Office,23,0,0,265.2270609,0,20,28.49386194
1972,12800,46043,62531,DebtCon,Other,4,0,0,183.9821005,0,13,26.10080257
1973,12800,42801,51123,HomeImp,Other,23,0,1,127.839662,0,22,39.38959461
1974,12800,67060,83989,DebtCon,Office,9,,3,116.4667574,2,24,43.57230751
1975,12800,91040,114331,DebtCon,Other,12,0,0,175.8773501,0,26,34.74718504
1976,12800,71531,87256,HomeImp,Office,26,0,0,167.1637357,1,14,40.37613759
1977,12800,75139,105289,HomeImp,ProfExe,8,0,0,151.8511659,0,35,31.21070474
1978,12800,77318,97616,DebtCon,Mgr,6,0,0,125.5348018,2,27,39.46266339
1979,12800,85251,114023,DebtCon,ProfExe,1,1,2,143.6827959,0,33,31.91327241
1980,12800,79151,110583,DebtCon,Other,4,0,0,79.3713845,1,13,33.58669163
1981,12800,29100,39264,HomeImp,Other,7,0,0,93.39500247,2,12,31.28306102
1982,12800,81694,101680,DebtCon,Other,0,0,0,159.3541041,1,22,40.1115783
1983,12800,68729,90127,HomeImp,Office,23,0,0,163.9892789,1,14,39.42448779
1984,12900,69770,87000,DebtCon,Other,6,0,0,201.9333333,3,19,
1985,12900,94000,,DebtCon,Office,8,0,1,205.9333333,0,19,
1986,12900,34655,57787,,Other,31,0,0,244.9953846,0,18,21.4155043
1987,12900,64245,83823,DebtCon,Office,13,0,0,246.8377195,3,36,40.56013033
1988,12900,39401,53758,HomeImp,Other,22,0,0,118.6463752,0,23,38.68944062
1989,12900,58566,74655,DebtCon,Mgr,5,,,116.7758176,,24,39.97705119
1990,12900,105638,112608,DebtCon,Other,17,0,2,208.3068822,2,16,39.67790581
1991,12900,59191,72716,DebtCon,Other,2,0,0,175.170441,1,17,35.55817128
1992,12900,29891,76571,HomeImp,Other,2,0,0,29.05867023,3,11,31.45850053
1993,12900,151991,179521,HomeImp,Office,6,0,0,186.8053299,0,55,34.19175206
1994,12900,102905,117694,HomeImp,Office,1,0,0,137.1424731,1,21,35.86546621
1995,12900,92734,114285,HomeImp,Mgr,11,0,0,236.0527728,0,24,28.66341681
1996,12900,87270,97929,HomeImp,ProfExe,0,0,0,65.10749654,1,20,34.69636554
1997,12900,90646,100744,HomeImp,Other,19,0,0,141.2084606,3,23,31.52637971
1998,12900,66126,84472,DebtCon,Other,2,,,187.1791987,,34,29.99503841
1999,12900,67038,110955,DebtCon,Office,9,0,0,147.1974137,0,12,37.08598608
2000,12900,89510,102628,HomeImp,Other,20,0,0,117.8571727,3,24,28.53735409
2001,12900,46266,62000,DebtCon,Other,7,0,0,77.13333333,5,18,
2002,12900,83886,100782,HomeImp,ProfExe,5,0,0,115.076186,1,27,27.97970643
2003,12900,31498,42695,HomeImp,Mgr,14,0,0,55.02158895,0,9,31.99275348
2004,12900,149297,177044,HomeImp,Office,4,0,0,205.8739212,0,56,34.97573417
2005,12900,117900,143433,DebtCon,Mgr,6,0,0,227.9328934,0,35,47.61976353
2006,12900,55673,64582,DebtCon,Other,4,0,0,163.4166317,0,14,26.98743734
2007,12900,88304,122178,DebtCon,Office,10,0,0,223.4548548,0,12,41.42995887
2008,12900,50636,57838,DebtCon,Other,0,1,0,187.8253233,1,13,28.81347094
2009,12900,52353,62740,DebtCon,Other,2,0,0,167.515516,0,13,37.3575814
2010,12900,89492,110007,HomeImp,ProfExe,10,0,2,169.1919843,0,28,32.82003727
2011,12900,19688,77998,DebtCon,ProfExe,20,0,2,407.2611669,0,12,22.83907899
2012,12900,70167,90812,HomeImp,Office,25,0,0,177.0806266,2,13,40.22569567
2013,12900,45215,66162,DebtCon,Other,4,0,0,170.7645169,0,14,39.24801492
2014,12900,56957,73181,HomeImp,Other,29,1,3,179.096166,1,23,36.39479545
2015,12900,56798,71364,DebtCon,Other,1,0,0,225.5857631,0,9,33.02128407
2016,12900,61031,71550,HomeImp,Other,28,0,2,178.0872568,0,23,34.80242878
2017,12900,18106,37881,DebtCon,Mgr,8,0,0,134.3841089,0,10,20.51596186
2018,13000,64499,86000,HomeImp,Other,1,0,0,109.4,0,19,
2019,13000,15374,59309,HomeImp,Other,6,2,0,355.1312291,1,21,15.82361555
2020,13000,27787,44901,DebtCon,Other,8,,1,166.7262772,7,28,38.35512561
2021,13000,81972,102295,HomeImp,ProfExe,5,0,0,107.4206093,0,26,24.72083108
2022,13000,,28981,HomeImp,,28,0,0,203.902855,0,4,25.7409307
2023,13000,61509,77065,DebtCon,Other,6,0,0,172.8544902,2,17,35.39086131
2024,13000,80587,110064,DebtCon,Other,6,0,0,85.00919673,1,13,33.99003975
2025,13000,72931,96803,DebtCon,Other,6,0,0,208.6728918,2,18,41.05223501
2026,13000,29461,49326,HomeImp,ProfExe,11,0,0,171.5976685,1,8,38.91799988
2027,13000,78766,106450,HomeImp,ProfExe,6,0,0,107.9513117,0,26,24.87099388
2028,13000,49268,72430,DebtCon,ProfExe,19,0,0,192.3644746,0,15,23.61710487
2029,13000,39386,53149,DebtCon,Other,4,0,0,110.4779566,1,16,38.52175901
2030,13000,67395,94355,DebtCon,Office,8,0,0,214.4844926,3,28,40.97046682
2031,13000,53951,70095,HomeImp,Other,28,0,3,212.3869245,1,24,36.72874424
2032,13000,,72175,HomeImp,Other,,0,0,367.9400249,0,6,36.56113974
2033,13000,29196,42682,DebtCon,Other,9,,0,143.1080607,6,28,37.29840496
2034,13000,96172,112123,DebtCon,ProfExe,14,0,0,181.8918044,1,18,36.22557157
2035,13000,88614,116994,HomeImp,ProfExe,13,0,2,188.8241991,0,28,32.61950164
2036,13000,16913,48587,HomeImp,Office,23,0,0,264.9921562,0,20,30.62263556
2037,13000,125969,144076,DebtCon,Other,4,0,0,110.1931963,2,30,48.9777317
2038,13000,70000,90704,DebtCon,Other,15,0,3,142.1666667,0,37,
2039,13000,34000,65000,HomeImp,Other,4.5,0,1,148.5,2,24,
2040,13000,38200,64764,HomeImp,ProfExe,4,0,0,211.0666667,3,18,
2041,13000,6793,47700,DebtCon,ProfExe,4,0,0,304.3666667,0,16,
2042,13000,59000,83187,HomeImp,Other,,0,0,292.1,0,20,
2043,13000,61612,99132,HomeImp,ProfExe,8,0,0,262.7333333,1,12,
2044,13000,,25425,DebtCon,Other,13,,,90.93333333,2,9,
2045,13000,20200,37245,DebtCon,ProfExe,21,0,1,199.9,2,16,
2046,13000,7200,24869,HomeImp,Other,0.7,9,1,193.8,0,9,
2047,13000,41193,58000,DebtCon,Other,18,3,2,66.93333333,4,7,
2048,13000,36223,,DebtCon,Other,9,1,0,132.8666667,0,14,
2049,13000,43744,60000,DebtCon,Self,22,0,1,21.26666667,1,15,
2050,13000,94941,120000,DebtCon,ProfExe,0.1,0,0,132.8666667,0,21,
2051,13000,137618,159000,DebtCon,ProfExe,9,2,6,106.5333333,6,37,
2052,13000,47000,60000,HomeImp,Self,1,0,0,,3,12,
2053,13000,177000,200000,DebtCon,Mgr,3,0,2,195.8333333,1,50,
2054,13000,60000,86400,DebtCon,Other,12,0,2,149.1666667,0,28,
2055,13000,111000,137813,,Mgr,6,2,2,138.3333333,3,65,
2056,13000,152029,173750,HomeImp,ProfExe,20,0,0,19.33333333,7,5,
2057,13000,26863,44218,HomeImp,Other,10,0,0,92.99959341,2,11,29.11293616
2058,13000,110094,145807,DebtCon,ProfExe,2,0,0,285.2759347,0,45,35.04547106
2059,13000,66014,85528,DebtCon,Office,4,2,3,185.6449939,2,30,39.41871848
2060,13000,61865,72045,DebtCon,ProfExe,0,0,0,172.6966846,2,34,42.56558229
2061,13000,,25552,HomeImp,,28,0,0,198.0728056,0,5,25.50782049
2062,13000,77355,114400,,,,,,,,,
2063,13000,44875,57713,DebtCon,Other,0,1,0,184.9903244,1,12,28.60207607
2064,13000,110097,210595,HomeImp,ProfExe,3,0,0,122.6386999,0,15,29.32751367
2065,13000,60719,73677,,Other,11,0,0,256.7103553,0,26,27.31010697
2066,13000,80277,106799,DebtCon,Other,3,0,0,67.11166592,2,14,37.29777299
2067,13000,40996,58938,DebtCon,Mgr,,,,,,,35.80961273
2068,13100,48153,70059,DebtCon,Other,11,0,0,242.6505336,0,18,30.89311822
2069,13100,70878,86743,DebtCon,ProfExe,10,0,0,174.8817439,0,11,39.78440826
2070,13100,74832,98616,HomeImp,ProfExe,6,0,0,101.3622896,1,26,27.02148065
2071,13100,59608,72561,HomeImp,Other,30,1,2,195.5387113,1,24,36.61107299
2072,13100,69259,75149,DebtCon,Office,11,0,0,240.4102919,3,37,40.73560441
2073,13100,,,HomeImp,ProfExe,0.75,,,,,,
2074,13100,64897,81598,DebtCon,Sales,7,0,0,130.6484684,0,34,26.50010508
2075,13100,,47568,HomeImp,Other,0,0,0,319.5959373,0,8,25.83678517
2076,13100,22422,34800,HomeImp,Office,2.6,2,0,93.3,1,3,
2077,13100,82411,103833,HomeImp,Other,21,0,0,135.8630384,4,24,29.21582663
2078,13100,70368,87407,DebtCon,Other,2,0,0,232.9947127,3,26,29.66798564
2079,13100,,65933,,,0,0,0,,0,0,3.657370718
2080,13100,50552,59889,DebtCon,Other,4,0,0,178.6123626,0,13,38.76331381
2081,13100,73987,106557,DebtCon,Office,9,0,0,149.4525291,1,13,37.00852693
2082,13100,61853,73480,,Other,13,0,0,258.9371542,0,26,28.73085117
2083,13100,97287,123281,DebtCon,Other,9,0,0,162.9937439,0,26,34.17834568
2084,13100,59460,72387,HomeImp,Other,29,1,2,182.1817822,0,24,34.78513256
2085,13100,54000,74750,DebtCon,Other,14,1,0,92.4,0,9,
2086,13100,58039,68558,HomeImp,Other,29,1,2,184.8800106,1,23,37.34734877
2087,13100,44817,59544,DebtCon,Other,,0,0,71.46170475,0,15,41.60981324
2088,13200,155478,183646,HomeImp,Office,5,0,0,196.2413709,1,55,35.60287536
2089,13200,,69139,,,0,1,0,,0,1,1.565931047
2090,13200,70069,88303,DebtCon,Other,3,0,0,240.8560165,2,25,29.06412827
2091,13200,69195,79252,DebtCon,Office,13,0,0,248.7881304,3,37,41.90560462
2092,13200,69697,91722,HomeImp,Office,24,1,0,183.5237293,1,14,39.75217179
2093,13200,58549,81381,DebtCon,Office,13,0,0,94.68710666,0,24,38.41275614
2094,13200,15346,30809,DebtCon,Office,7,0,1,89.65253609,0,16,18.10528202
2095,13200,65372,81426,DebtCon,Other,4,,1,102.6208363,3,29,38.93416913
2096,13200,65997,88000,DebtCon,Other,2,0,0,113.2333333,2,25,
2097,13200,93254,125738,HomeImp,Mgr,3,0,3,156.5454512,0,25,42.73666557
2098,13200,22270,38437,DebtCon,Office,5,0,1,107.7733867,0,17,20.64319968
2099,13200,77241,112904,DebtCon,Other,5,0,0,68.54904501,2,14,34.53524372
2100,13200,81654,114333,DebtCon,Other,5,0,0,97.96296166,1,13,33.74336765
2101,13200,71775,80480,DebtCon,Other,0,0,0,240.6435766,3,25,29.26799242
2102,13200,28428,34477,DebtCon,Other,0,,,,,,39.37026271
2103,13200,59422,88308,HomeImp,Other,,0,0,294.7820846,0,19,29.95255446
2104,13200,117985,138969,DebtCon,ProfExe,16,,1,178.0647524,0,33,29.95423093
2105,13300,58000,75000,DebtCon,Mgr,6.6,0,1,226.2,1,33,
2106,13300,96201,124892,HomeImp,Mgr,3,0,3,178.0344633,0,26,40.10275183
2107,13300,76663,96022,DebtCon,ProfExe,10,2,0,180.0294503,1,30,27.04500676
2108,13300,80059,121790,,,,,,,,,34.5618314
2109,13300,61414,72101,,Other,12,0,0,260.0716499,0,27,27.28688203
2110,13300,81944,108768,DebtCon,Other,5,0,0,81.10679915,1,13,33.86964175
2111,13300,67483,85454,DebtCon,ProfExe,16,0,2,335.9893152,1,14,30.37586285
2112,13300,60014,75695,DebtCon,Sales,1,0,,182.0643734,1,20,40.20667111
2113,13300,64002,88174,DebtCon,Other,3,,,157.9169897,,34,29.79823118
2114,13300,,72583,,,1,0,0,,0,0,3.72042142
2115,13300,35000,44195,HomeImp,Other,8,0,0,91.92352891,0,4,35.24312086
