ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
1186,1,10000,48840.0,58740.0,HomeImp,Other,15.0,2.0,2.0,194.8,0.0,39.0,203.3121487
1187,1,10000,13161.0,37700.0,DebtCon,Other,9999.0,3.0,0.0,79.1,2.0,9.0,203.3121487
1188,1,10000,84000.0,132965.0,DebtCon,Sales,30.0,0.0,0.0,325.6333333,1.0,24.0,203.3121487
1189,1,10000,42321.0,53800.0,DebtCon,Other,4.0,0.0,0.0,275.9,0.0,19.0,203.3121487
1190,1,10000,65000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,26.36666667,3.0,2.0,203.3121487
1194,1,10000,50070.0,60670.0,HomeImp,Other,5.0,2.0,0.0,15.23333333,0.0,1.0,203.3121487
1197,1,10000,399550.0,65088.0,HomeImp,Mgr,3.5,4.0,5.0,205.0666667,2.0,39.0,203.3121487
1198,1,10000,399550.0,79500.0,DebtCon,ProfExe,19.0,0.0,0.0,285.1,2.0,7.0,203.3121487
1199,1,10000,399550.0,855909.0,Other,Other,15.0,2.0,2.0,108.9333333,3.0,31.0,203.3121487
1200,1,10000,91000.0,110000.0,DebtCon,Other,16.0,1.0,3.0,123.76666670000002,2.0,22.0,203.3121487
1201,1,10000,66399.0,78000.0,Other,ProfExe,0.9,0.0,0.0,112.6,0.0,15.0,203.3121487
1202,1,10000,90700.0,123370.0,DebtCon,ProfExe,15.0,2.0,0.0,90.3,1.0,4.0,203.3121487
1205,0,10000,48769.0,65328.0,DebtCon,Office,4.0,0.0,1.0,104.6952407,3.0,12.0,39.04935922
1206,0,10000,133879.0,157446.0,HomeImp,ProfExe,6.0,0.0,1.0,421.3628722,1.0,42.0,30.606998699999995
1207,1,10000,36000.0,68800.0,DebtCon,Other,13.0,0.0,0.0,118.6666667,6.0,15.0,203.3121487
1208,0,10000,64375.0,72418.0,DebtCon,ProfExe,14.0,0.0,0.0,207.6173064,3.0,31.0,38.86794908
1209,0,10000,114643.0,130127.0,DebtCon,Self,5.0,0.0,1.0,160.6678931,0.0,19.0,33.92004439
1211,0,10000,41949.0,51684.0,DebtCon,Other,15.0,0.0,0.0,84.12345095,0.0,12.0,31.26731878
1212,0,10100,114590.0,215784.0,HomeImp,ProfExe,2.0,0.0,0.0,123.1691828,0.0,14.0,27.84508378
1213,0,10100,45493.0,54605.0,HomeImp,Mgr,21.0,0.0,1.0,234.5917784,0.0,18.0,36.59466404
1214,0,10100,87942.0,106000.0,DebtCon,Other,13.0,0.0,0.0,219.3852784,2.0,16.0,40.75164798
1215,0,10100,32608.0,47377.0,HomeImp,Other,9.0,0.0,0.0,67.38706567,0.0,3.0,35.69019304
1216,0,10100,66393.0,85605.0,DebtCon,Office,6.0,1.0,1.0,203.6995629,3.0,29.0,37.66930513
1218,0,10100,68240.0,84067.0,DebtCon,Sales,8.0,0.0,0.0,131.4041801,0.0,35.0,28.44381048
1219,0,10100,81263.0,98536.0,DebtCon,Mgr,1.0,0.0,0.0,73.16044771,1.0,23.0,38.33125572
1220,0,10100,137299.0,200339.0,DebtCon,ProfExe,0.0,0.0,0.0,66.35759046,2.0,23.0,35.2377013
1221,0,10100,47426.0,68820.0,DebtCon,Other,16.0,0.0,4.0,220.7609123,0.0,36.0,24.01951269
1222,0,10100,57881.0,69554.0,HomeImp,Other,29.0,0.0,3.0,189.92452240000003,1.0,24.0,34.61045543
1223,1,10100,60200.0,74000.0,DebtCon,Other,4.0,10.0,4.0,128.86666670000002,5.0,24.0,203.3121487
1225,0,10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.11709066,0.0,8.0,25.04259669
1227,0,10100,49683.0,55728.0,DebtCon,Other,0.0,0.0,0.0,91.09579488,0.0,20.0,37.13310754
1228,0,10100,72136.0,89437.0,DebtCon,Other,5.0,0.0,0.0,205.7371252,0.0,15.0,30.79876353
1230,0,10100,126358.0,180305.0,DebtCon,Other,8.0,0.0,0.0,199.3505297,1.0,20.0,32.03362879
1231,0,10100,58446.0,71145.0,HomeImp,Other,4.0,0.0,1.0,244.6243676,1.0,15.0,38.11730639
1232,0,10100,63283.0,82912.0,HomeImp,Other,0.0,0.0,0.0,99.81625825,1.0,7.0,38.37053971
1233,0,10100,55738.0,73266.0,DebtCon,Office,5.0,0.0,0.0,85.63523503,1.0,14.0,24.53432507
1234,0,10100,93085.0,110069.0,DebtCon,Other,13.0,0.0,0.0,206.799179,3.0,16.0,40.56989706
1235,0,10100,154005.0,175684.0,HomeImp,Office,4.0,0.0,0.0,189.3663073,0.0,56.0,33.97122188
1236,0,10100,399550.0,69451.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,22.51968544
1237,0,10200,44000.0,57000.0,DebtCon,Other,0.0,1.0,0.0,191.7333333,2.0,13.0,203.3121487
1238,0,10200,9078.0,35261.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,33.6664545
1239,0,10200,102281.0,114277.0,Other,Office,15.0,0.0,0.0,263.2869775,0.0,16.0,36.82778595
1240,0,10200,70882.0,98154.0,DebtCon,Other,16.0,10.0,15.0,153.1181363,3.0,15.0,25.1199559
1242,0,10200,82630.0,99250.0,DebtCon,Other,1.0,0.0,0.0,107.5285598,1.0,32.0,40.28097487
1244,0,10200,51108.0,68673.0,DebtCon,Mgr,6.0,10.0,15.0,116.6793672,17.0,23.0,42.77564391
1245,0,10200,59907.0,71580.0,DebtCon,ProfExe,14.0,0.0,0.0,237.9481372,2.0,32.0,36.40094666
1246,0,10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.8350719,1.0,32.0,38.37611263
1247,1,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.6957855,2.0,23.0,203.3121487
1248,0,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.6296635,0.0,34.0,37.36151357
1249,0,10200,60180.0,72370.0,DebtCon,Mgr,5.0,10.0,15.0,125.2948667,17.0,23.0,42.50461354
1250,0,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.2818826,2.0,29.0,38.62337208
1251,0,10200,54900.0,79000.0,DebtCon,Office,14.0,0.0,0.0,113.6333333,0.0,24.0,203.3121487
1253,0,10200,46140.0,56206.0,DebtCon,Other,8.0,1.0,0.0,115.7806282,1.0,25.0,22.31370515
1255,0,10200,73157.0,83858.0,DebtCon,Other,3.0,0.0,0.0,193.5089634,0.0,16.0,29.08799472
1257,0,10200,38223.0,60728.0,DebtCon,Mgr,9999.0,10.0,15.0,1168.233561,17.0,71.0,35.34785383
1258,0,10200,61179.0,69591.0,DebtCon,Other,18.0,0.0,0.0,148.7044776,1.0,11.0,34.47220461
1259,0,10200,34522.0,43076.0,HomeImp,Other,9.0,0.0,0.0,92.90754834,0.0,3.0,36.84535669
1260,1,10200,29581.0,39992.0,DebtCon,Self,3.0,0.0,0.0,149.8746257,2.0,26.0,43.19724206
1261,0,10200,16322.0,86505.0,DebtCon,Other,8.0,0.0,0.0,259.1638196,0.0,14.0,21.25349814
1262,0,10200,57142.0,72664.0,DebtCon,Other,19.0,0.0,0.0,158.18580390000002,1.0,12.0,32.49748842
1263,0,10200,80969.0,100937.0,DebtCon,Other,9.0,0.0,0.0,168.7498211,4.0,21.0,39.69842981
1264,0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.542927,0.0,27.0,35.03165088
1265,0,10200,65803.0,85155.0,HomeImp,Other,15.0,0.0,0.0,218.4817546,0.0,36.0,36.18219201
1270,0,10300,54925.0,84078.0,HomeImp,Other,2.0,0.0,1.0,189.6952729,0.0,13.0,29.13369741
1273,0,10300,399550.0,69085.0,HomeImp,Other,9999.0,0.0,0.0,380.2780405,0.0,7.0,36.73982022
1276,0,10300,399550.0,50548.0,HomeImp,Mgr,5.0,10.0,15.0,165.5531992,17.0,9.0,23.88633081
1278,0,10300,65382.0,73817.0,DebtCon,Other,1.0,0.0,0.0,190.648145,1.0,17.0,34.19289159
1279,0,10300,74624.0,96697.0,DebtCon,Office,7.0,0.0,0.0,217.2353212,3.0,28.0,41.51130079
1280,0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.7905101,0.0,25.0,34.88723609
1282,0,10300,57676.0,71027.0,DebtCon,Other,19.0,0.0,0.0,157.5196371,1.0,11.0,33.99236607
1283,0,10300,59340.0,84708.0,HomeImp,Other,13.0,0.0,0.0,222.3648894,1.0,36.0,34.92598425
1284,0,10300,82889.0,97189.0,DebtCon,Mgr,2.0,0.0,0.0,82.50744621,2.0,24.0,39.53698719
1285,0,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.3457508,0.0,24.0,34.63423561
1286,0,10300,65876.0,80064.0,DebtCon,Other,3.0,0.0,0.0,220.8259789,0.0,15.0,30.633131
1287,0,10300,57902.0,74355.0,HomeImp,Other,4.0,0.0,0.0,243.6309162,1.0,16.0,36.57444189
1288,1,10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.43333333,2.0,32.0,203.3121487
1289,0,10300,399550.0,51053.0,HomeImp,Other,10.0,1.0,0.0,306.99220539999993,2.0,12.0,34.48387842
1290,0,10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.68120512,0.0,20.0,39.53639781
1291,0,10400,63505.0,75811.0,DebtCon,Other,3.0,0.0,0.0,182.0920717,2.0,17.0,33.69078564
1292,0,10400,66044.0,83531.0,HomeImp,Office,12.0,0.0,0.0,241.51415319999995,0.0,31.0,45.56984265
1293,0,10400,62442.0,73197.0,DebtCon,ProfExe,8.0,0.0,0.0,47.61067763,1.0,24.0,38.88482776
1294,0,10400,63626.0,79477.0,Other,Other,12.0,0.0,0.0,260.7972622,0.0,27.0,27.94286603
1299,0,10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.67732863,0.0,11.0,31.05643679
1300,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.6568946,0.0,12.0,30.67420529
1302,0,10400,39821.0,54040.0,HomeImp,Mgr,21.0,1.0,0.0,231.6054114,1.0,18.0,36.43973673
1303,0,10400,78320.0,100017.0,DebtCon,Other,10.0,0.0,0.0,167.4225397,4.0,21.0,41.97487828
1304,1,10400,42714.0,72322.0,DebtCon,Other,12.0,0.0,0.0,105.0748016,6.0,15.0,41.26235347
1306,0,10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0.0,1.0,396.9262645,1.0,11.0,20.29198894
1307,0,10500,399550.0,53907.0,HomeImp,Other,10.0,0.0,0.0,308.2132622,2.0,13.0,34.40894842
1308,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.4960779,0.0,34.0,36.73687075
1310,0,10500,154434.0,179486.0,HomeImp,Office,5.0,0.0,0.0,182.3539,1.0,55.0,34.98345933
1311,0,10500,64331.0,65040.0,HomeImp,Other,4.0,0.0,0.0,66.54105782,1.0,20.0,42.33212434
1312,0,10500,399550.0,73388.0,HomeImp,Other,9999.0,0.0,0.0,367.2308638,0.0,7.0,36.84217463
1313,0,10500,13694.0,87580.0,DebtCon,Other,8.0,0.0,0.0,258.5549278,0.0,14.0,20.26019805
1314,0,10500,26000.0,39000.0,DebtCon,Other,9.0,10.0,1.0,152.2333333,7.0,29.0,203.3121487
1315,0,10500,88829.0,114962.0,DebtCon,Other,13.0,0.0,0.0,206.212228,3.0,15.0,37.86494621
1316,0,10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.5030948,2.0,11.0,37.09841345
1317,0,10500,41467.0,58329.0,DebtCon,Mgr,2.0,0.0,0.0,187.7134862,0.0,22.0,27.86112392
1318,1,10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.59842526,8.0,21.0,45.46476584
1319,0,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.556928,0.0,10.0,32.177916700000004
1320,0,10500,57372.0,67960.0,DebtCon,ProfExe,1.5,0.0,0.0,158.2666667,2.0,35.0,203.3121487
1321,1,10500,399550.0,18600.0,HomeImp,Other,24.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
1322,0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0.0,0.0,138.0333333,2.0,27.0,203.3121487
1323,1,10500,41500.0,56247.0,DebtCon,Other,8.0,0.0,1.0,70.03333333,2.0,24.0,203.3121487
1326,1,10500,89000.0,268000.0,HomeImp,ProfExe,9999.0,4.0,15.0,120.8,2.0,15.0,203.3121487
1327,0,10500,42003.0,53754.0,DebtCon,Other,16.0,0.0,0.0,84.55110419,0.0,12.0,32.34295932
1328,0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.06269877,1.0,33.0,38.44765886
1330,1,10500,55267.0,65160.0,DebtCon,Other,1.0,0.0,0.0,108.2754232,8.0,22.0,47.07928537
1331,0,10500,47483.0,53877.0,DebtCon,Other,9.0,0.0,0.0,117.0523947,0.0,26.0,21.44628171
1332,0,10500,34044.0,55784.0,DebtCon,Other,10.0,0.0,0.0,245.1308598,1.0,32.0,36.35032943
1334,0,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0.0,0.0,230.7211544,0.0,10.0,25.75301023
1335,0,10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.0142897,0.0,23.0,37.3100061
1336,0,10600,37742.0,64334.0,DebtCon,Mgr,9999.0,10.0,15.0,1168.233561,17.0,71.0,37.54125788
1337,0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.06673554,1.0,19.0,34.10469706
1338,0,10600,31216.0,44716.0,DebtCon,Other,8.0,10.0,1.0,149.1946475,6.0,29.0,37.88226039
1339,0,10600,82894.0,124359.0,HomeImp,Other,7.0,10.0,15.0,1168.233561,17.0,71.0,40.32588532
1340,0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.205079,0.0,28.0,24.55320617
1341,0,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.11428511,0.0,12.0,32.58746565
1343,0,10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.23087649,2.0,33.0,40.45139254
1345,0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097409999995,0.0,20.0,37.79255503
1346,0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.5676555,2.0,34.0,43.20495313
1347,0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.4835943,0.0,26.0,33.65164695
1348,0,10600,81151.0,200459.0,HomeImp,Self,14.0,0.0,0.0,9.53414271,17.0,7.0,21.22321399
1350,1,10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0.0,0.0,224.2333333,5.0,39.0,203.3121487
1351,1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0.0,0.0,90.33333333,5.0,14.0,203.3121487
1352,0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405520000002,1.0,18.0,32.62568704
1354,0,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.709267,1.0,13.0,26.25188835
1356,0,10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.7716232,0.0,6.0,39.73578526
1357,0,10600,46972.0,80147.0,HomeImp,Office,12.0,3.0,0.0,244.2335301,2.0,29.0,32.656531300000005
1359,0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.97949051,0.0,34.0,37.31928931
1361,0,10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.96373328,17.0,7.0,18.73208974
1362,0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.74662201,2.0,24.0,40.76038718
1363,0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.8511899,0.0,10.0,39.52832634
1365,0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.65574434
1366,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.37727819,2.0,15.0,26.24239431
1367,0,10600,72022.0,82238.0,DebtCon,Office,5.0,1.0,2.0,181.7689404,3.0,30.0,39.59414827
1370,0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.9816622,1.0,16.0,34.01535961
1372,0,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.2567347,2.0,12.0,28.03080155
1373,0,10700,83650.0,203720.0,HomeImp,Self,11.0,0.0,0.0,13.58869396,17.0,8.0,19.58771055
1374,0,10700,124330.0,176350.0,DebtCon,Other,8.0,0.0,0.0,222.6343393,1.0,19.0,33.96477734
1375,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.5968546,0.0,12.0,28.82864931
1376,1,10700,55043.0,68609.0,DebtCon,Other,2.0,0.0,0.0,46.27217596,1.0,17.0,25.44884453
1377,0,10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.1474286,0.0,9.0,25.3840627
1378,0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650520000003,0.0,17.0,36.18085758
1379,0,10700,49573.0,68125.0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,203.3121487
1380,1,10700,122000.0,148000.0,DebtCon,ProfExe,0.7,0.0,0.0,165.33333330000005,7.0,29.0,203.3121487
1381,1,10700,34000.0,49756.0,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,203.3121487
1383,1,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,203.3121487
1384,0,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.03916828,2.0,34.0,40.39623344
1385,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.5339891,0.0,24.0,38.58937235
1386,0,10700,147477.0,181050.0,HomeImp,Office,6.0,0.0,0.0,190.0210849,1.0,55.0,34.69816239
1387,0,10700,115118.0,124198.0,DebtCon,Self,6.0,1.0,0.0,174.3418233,0.0,19.0,31.75799058
1388,0,10700,110789.0,126781.0,DebtCon,Self,6.0,0.0,1.0,178.6374675,0.0,19.0,31.88893638
1389,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,10.0,15.0,110.67744170000002,17.0,23.0,42.93929441
1390,0,10700,67065.0,96171.0,DebtCon,Office,9.0,0.0,0.0,205.0076003,3.0,28.0,41.58720119
1391,0,10700,29569.0,47842.0,DebtCon,Other,12.0,10.0,1.0,144.81717460000004,7.0,28.0,36.78458201
1392,0,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0.0,0.0,236.3666667,0.0,22.0,203.3121487
1393,1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.86132576,0.0,36.0,36.99638566
1395,0,10800,32870.0,61572.0,DebtCon,Mgr,9999.0,10.0,15.0,1168.233561,17.0,71.0,38.49024696
1397,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,203.3121487
1398,0,10800,70214.0,83882.0,DebtCon,Office,4.0,1.0,2.0,172.79930090000005,3.0,30.0,38.58882359
1399,0,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.5374304,0.0,13.0,29.55158314
1400,0,10800,44355.0,57742.0,HomeImp,Other,20.0,0.0,1.0,129.7319921,0.0,22.0,38.04276786
1401,0,10800,125732.0,184667.0,DebtCon,Other,7.0,0.0,0.0,212.2234688,0.0,19.0,33.92078997
1402,0,10800,31149.0,67239.0,DebtCon,Mgr,9999.0,10.0,15.0,1168.233561,17.0,71.0,35.26543738
1403,0,10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.4251457,2.0,31.0,41.47407381
1404,0,10800,64181.0,70996.0,DebtCon,Other,4.0,0.0,0.0,171.7595791,2.0,17.0,33.22779359
1405,1,10800,57892.0,78900.0,DebtCon,ProfExe,15.0,0.0,3.0,329.1666667,1.0,14.0,203.3121487
1406,0,10800,399550.0,855909.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
1407,1,10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.4666667,2.0,19.0,203.3121487
1408,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.5666667,5.0,26.0,203.3121487
1409,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.6650708,0.0,23.0,30.09500969
1410,0,10800,67740.0,108135.0,DebtCon,Office,11.0,0.0,0.0,163.2738318,1.0,12.0,38.38349838
1411,1,10800,194485.0,228670.0,HomeImp,ProfExe,1.0,0.0,0.0,75.45815036,17.0,4.0,28.37013088
1414,0,10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.7591757,0.0,9.0,34.09578509
1415,0,10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.51806778,2.0,15.0,28.08852465
1416,1,10800,24182.0,39750.0,DebtCon,ProfExe,2.0,0.0,0.0,176.83333330000005,0.0,36.0,203.3121487
1417,0,10800,399550.0,49495.0,HomeImp,Mgr,5.0,10.0,15.0,141.1652982,17.0,8.0,21.07999894
1418,0,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.145844,1.0,26.0,40.97863532
1419,0,10800,49953.0,75322.0,DebtCon,Other,0.0,0.0,0.0,58.89273133,8.0,21.0,23.87594619
1420,0,10800,67171.0,82138.0,HomeImp,Other,2.0,0.0,0.0,89.12452631,0.0,6.0,38.8031464
1423,0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.81082617,0.0,11.0,30.51822975
1424,0,10800,61767.0,72668.0,DebtCon,ProfExe,15.0,0.0,0.0,228.9854532,3.0,32.0,37.91433471
1425,1,10900,86754.0,110000.0,DebtCon,ProfExe,13.0,0.0,2.0,103.4333333,0.0,19.0,203.3121487
1426,0,10900,57494.0,66704.0,DebtCon,Mgr,6.0,10.0,15.0,115.3127491,17.0,24.0,39.51098574
1427,0,10900,399550.0,76207.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,22.3926116
1428,0,10900,49406.0,83074.0,HomeImp,Other,1.0,0.0,1.0,191.8151231,0.0,13.0,30.12455569
1429,0,10900,22513.0,52355.0,HomeImp,Other,1.0,0.0,0.0,248.5834087,0.0,10.0,39.20462501
1431,0,10900,399550.0,66691.0,HomeImp,Other,9999.0,0.0,0.0,349.7523621,0.0,7.0,34.34334852
1432,0,10900,17282.0,70783.0,DebtCon,ProfExe,19.0,0.0,1.0,404.9043933,0.0,11.0,23.61012437
1433,0,10900,56793.0,68825.0,DebtCon,Other,3.0,0.0,0.0,225.8890415,0.0,9.0,34.72787519
1434,0,10900,25061.0,35792.0,DebtCon,Other,3.0,10.0,15.0,1168.233561,17.0,71.0,37.10471224
1435,0,10900,51990.0,76918.0,HomeImp,Other,0.0,0.0,1.0,180.8181023,0.0,12.0,29.55540653
1436,0,10900,59029.0,76120.0,DebtCon,Other,2.0,0.0,0.0,231.7341444,0.0,10.0,36.02568383
1439,1,10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.83361763,2.0,23.0,36.17495524
1441,0,11000,88252.0,112567.0,DebtCon,Other,11.0,0.0,0.0,224.71557650000003,2.0,15.0,39.52685236
1442,0,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.3400662,0.0,22.0,37.69910859
1443,1,11000,60513.0,110485.0,DebtCon,Mgr,3.0,1.0,1.0,126.7719289,1.0,17.0,40.03139332
1445,0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.0607911,0.0,10.0,25.21859995
1446,0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.82988369999995,0.0,34.0,33.89777255
1447,0,11000,89275.0,108653.0,DebtCon,Other,15.0,0.0,0.0,206.9034809,2.0,15.0,37.74304708
1448,0,11000,57554.0,68222.0,DebtCon,ProfExe,14.0,0.0,0.0,215.43179390000003,3.0,32.0,36.5693479
1449,0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.682581,0.0,10.0,24.40433511
1451,0,11000,48538.0,63805.0,DebtCon,Other,9.0,0.0,0.0,88.60602346,0.0,22.0,38.0261511
1453,1,11000,77517.0,86214.0,HomeImp,ProfExe,2.0,2.0,0.0,352.3791379,0.0,28.0,28.03021421
1455,1,11000,45000.0,63775.0,DebtCon,Other,14.0,0.0,0.0,173.16666669999995,0.0,18.0,203.3121487
1456,1,11000,49000.0,66922.0,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,203.3121487
1457,0,11000,108095.0,137000.0,DebtCon,ProfExe,3.0,0.0,0.0,277.0,1.0,46.0,203.3121487
1458,0,11000,15129.0,29375.0,DebtCon,Office,6.0,0.0,1.0,102.4333333,0.0,17.0,203.3121487
1460,0,11000,85149.0,106820.0,HomeImp,Mgr,10.0,0.0,0.0,240.4333333,0.0,25.0,203.3121487
1461,0,11000,102000.0,120000.0,DebtCon,Other,3.0,0.0,0.0,125.8,1.0,26.0,203.3121487
1463,1,11000,54100.0,70438.0,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,203.3121487
1464,1,11000,66400.0,81500.0,DebtCon,Other,9.5,0.0,0.0,215.0666667,0.0,65.0,203.3121487
1465,1,11000,63975.0,235000.0,HomeImp,ProfExe,4.0,5.0,0.0,123.76666670000002,1.0,17.0,203.3121487
1466,1,11000,53700.0,68000.0,DebtCon,Mgr,6.0,0.0,0.0,101.5,0.0,13.0,203.3121487
1467,1,11000,62227.0,81250.0,DebtCon,Office,9.0,0.0,5.0,123.76666670000002,3.0,34.0,203.3121487
1469,1,11000,122751.0,140000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,203.3121487
1471,0,11000,131949.0,165096.0,HomeImp,ProfExe,5.0,0.0,0.0,440.4212537,0.0,42.0,26.90476645
1472,0,11000,116361.0,143318.0,DebtCon,ProfExe,15.0,10.0,1.0,181.0707933,1.0,32.0,30.03284549
1473,0,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.1929276,0.0,10.0,33.29962839
1475,0,11000,60123.0,74887.0,HomeImp,Other,3.0,0.0,1.0,242.2497612,2.0,16.0,37.68016976
1476,0,11000,43614.0,60831.0,DebtCon,Other,3.0,0.0,2.0,84.44474615,0.0,20.0,36.67364815
1477,0,11000,83639.0,98081.0,DebtCon,Other,10.0,0.0,0.0,155.37122030000003,4.0,22.0,42.53968571
1479,0,11000,77723.0,107245.0,HomeImp,ProfExe,5.0,0.0,0.0,115.5585296,0.0,26.0,26.91192966
1480,0,11000,46093.0,60563.0,DebtCon,Mgr,4.0,0.0,0.0,190.4821643,1.0,21.0,29.57814813
1481,1,11000,85008.0,73223.0,HomeImp,Mgr,7.0,0.0,2.0,197.1200454,0.0,23.0,41.44105202
1482,0,11000,106762.0,123138.0,DebtCon,Other,2.0,0.0,0.0,131.0119157,0.0,25.0,32.80374334
1483,0,11000,92521.0,110704.0,DebtCon,Other,13.0,0.0,0.0,208.8984853,2.0,16.0,39.25043329
1485,0,11000,399550.0,56851.0,HomeImp,Other,10.0,0.0,0.0,308.4356492,2.0,13.0,31.07561658
1486,0,11000,48893.0,113223.0,DebtCon,ProfExe,7.0,0.0,1.0,237.0980813,0.0,9.0,22.00337641
1487,0,11100,47689.0,52910.0,HomeImp,Mgr,21.0,1.0,1.0,224.4807501,1.0,18.0,34.94707658
